MYRON_COMPANY_CODE,orderno,ORD_REV_GRS_BOOK_W_OV,DATE_ENTERED,MYRON_ACCT,CODE_ENTRY_INITIALS
MY,116736422,311.7,6/25/20,6367392,41259
MY,116644261,311.85,6/10/20,14500777,42848
MY,116670258,311.97,6/16/20,23633193,44023
MY,116633967,312.3,6/8/20,29123982,43591
MY,116749284,312.34,6/26/20,6904886,42708
MY,116717224,312.81,6/23/20,29076915,43453
MY,116641127,313.06,6/10/20,10981055,44019
MY,116686460,313.12,6/18/20,11140990,41247
MY,116695438,313.18,6/19/20,29093091,43889
MY,116721408,313.35,6/24/20,8530581,42495
MY,116609843,313.39,6/3/20,29147366,43932
MY,116651399,313.39,6/11/20,29141767,43932
MY,116655044,313.39,6/12/20,28272467,41147
MY,116671710,313.39,6/16/20,27798413,43591
MY,116674912,313.39,6/16/20,11285596,42848
MY,116681594,313.39,6/17/20,29079860,43889
MY,116684382,313.39,6/18/20,26032228,42495
MY,116705880,313.39,6/22/20,29079600,42613
MY,116739624,313.39,6/25/20,29106497,43099
MY,116753724,313.39,6/29/20,19403027,42955
MY,116754615,313.39,6/29/20,29112371,41259
MY,116761453,313.39,6/30/20,29141210,44016
MY,116768516,313.39,6/30/20,29152960,44026
MY,116762691,313.5,6/30/20,19386726,41100
MY,116687914,313.65,6/18/20,12070437,41132
MY,116687237,313.95,6/18/20,4824025,42078
MY,116770249,313.95,6/30/20,13216578,43430
MY,116613043,314,6/4/20,25713930,41225
MY,116609686,314.38,6/3/20,29075838,44015
MY,116611930,314.38,6/3/20,19560353,43099
MY,116658238,314.38,6/12/20,14175122,43937
MY,116714221,314.38,6/23/20,12535811,42369
MY,116767443,314.38,6/30/20,29148661,43889
MY,116673807,314.48,6/16/20,10254625,44013
MY,116685421,314.55,6/18/20,6511792,42369
MY,116724105,315.28,6/24/20,27207875,42078
MY,116612268,315.75,6/3/20,9115603,42613
MY,116675547,315.95,6/16/20,14487889,43194
MY,116612235,316.48,6/3/20,9115603,42613
MY,116687195,316.92,6/18/20,29141539,43932
MY,116641952,316.95,6/10/20,29077385,41147
MY,116679796,316.95,6/17/20,6767488,43430
MY,116694092,316.95,6/19/20,8650249,44018
MY,116766544,316.95,6/30/20,21067792,41147
MY,116643099,317.02,6/10/20,7975477,43857
MY,116678889,317.45,6/17/20,6137413,42848
MY,116712282,317.45,6/23/20,6678399,43858
MY,116746611,317.45,6/26/20,19675458,43820
MY,116756149,317.45,6/29/20,26309414,42708
MY,116758723,317.45,6/29/20,19149620,42155
MY,116766643,317.45,6/30/20,7234710,41132
MY,116625773,317.5,6/5/20,29166742,44019
MY,116630369,317.7,6/8/20,22547064,41100
MY,116606534,318.05,6/3/20,21516188,42495
MY,116628769,318.45,6/8/20,21222953,41100
MY,116681875,318.45,6/17/20,22262603,43558
MY,116686858,318.45,6/18/20,29108322,42542
MY,116693540,318.57,6/19/20,6676111,42542
MY,116713314,318.57,6/23/20,5750823,43430
MY,116774522,318.75,7/1/20,18754901,42155
MY,116636861,318.95,6/9/20,7562880,41132
MY,116730599,318.95,6/25/20,28298336,43937
MY,116765454,318.95,6/30/20,13564400,43574
MY,116778580,318.95,7/1/20,10530540,43932
MY,116608415,319,6/3/20,14137870,41258
MY,116613803,319.2,6/4/20,7717291,42078
MY,116763319,319.2,6/30/20,20774394,44018
MY,116738568,319.68,6/25/20,10630143,43937
MY,116767518,319.7,6/30/20,7323562,42369
MY,116767559,319.7,6/30/20,7323562,42369
MY,116777111,319.95,7/1/20,26128687,43591
MY,116781808,320.39,7/2/20,6958725,43857
MY,116663576,320.67,6/15/20,29140132,44016
MY,116680547,320.67,6/17/20,29171637,44012
MY,116692898,320.67,6/19/20,10979729,43430
MY,116618851,320.95,6/4/20,12352071,42421
MY,116727843,321.55,6/24/20,8455201,43518
MY,116692633,321.77,6/19/20,29163394,43932
MY,116653783,321.9,6/11/20,9051324,42955
MY,116620014,322.62,6/5/20,29117945,43934
MY,116779570,322.78,7/1/20,29108492,43932
MY,116681016,322.89,6/17/20,13976795,42613
MY,116625872,323.4,6/5/20,13689918,42421
MY,116659574,323.4,6/12/20,14424750,41147
MY,116724592,323.4,6/24/20,9471928,44018
MY,116691361,323.45,6/19/20,10980083,42369
MY,116734088,323.7,6/25/20,15368819,42848
MY,116753344,323.7,6/29/20,9746876,41100
MY,116632910,323.76,6/8/20,15622222,42980
MY,116690157,323.76,6/18/20,12144264,42613
MY,116664525,323.85,6/15/20,6462591,42369
MY,116664608,323.87,6/15/20,29125933,43889
MY,116667783,323.87,6/15/20,20432426,41247
MY,116703620,323.87,6/22/20,25797808,43749
MY,116654088,324.95,6/11/20,6673405,41100
MY,116681404,325,6/17/20,6186142,42421
MY,116754987,325.5,6/29/20,10117791,41225
MY,116701657,325.64,6/22/20,6737434,41132
MY,116668880,325.89,6/16/20,29083704,42848
MY,116628314,326.29,6/8/20,25631313,43945
MY,116729146,326.49,6/24/20,7730328,43430
MY,116729187,326.49,6/24/20,7730328,43430
MY,116633199,326.7,6/8/20,10923732,43430
MY,116658279,326.7,6/12/20,6313538,43194
MY,116775677,326.7,7/1/20,16304470,42708
MY,116778002,326.7,7/1/20,21358637,41147
MY,116620550,327,6/5/20,18121253,43591
MY,116695396,327,6/19/20,6439329,44013
MY,116696196,327.11,6/19/20,7599165,44011
MY,116610270,327.13,6/3/20,29122871,42542
MY,116653494,327.13,6/11/20,29112194,43678
MY,116655499,327.13,6/12/20,29132910,43858
MY,116670290,327.13,6/16/20,13290067,43194
MY,116696097,327.5,6/19/20,23218372,42613
MY,116772740,327.95,7/1/20,5994296,41210
MY,116732942,328.95,6/25/20,9750661,43820
MY,116656836,329,6/12/20,7035133,42959
MY,116650961,329.11,6/11/20,28690034,44017
MY,116708413,329.11,6/23/20,29164292,43945
MY,116610387,329.3,6/3/20,6851003,42882
MY,116608464,329.95,6/3/20,23159382,43591
MY,116730656,329.95,6/25/20,16644759,42955
MY,116758459,329.95,6/29/20,12141558,42955
MY,116766577,329.95,6/30/20,6905318,43305
MY,116668872,330.1,6/16/20,29083704,42848
MY,116676735,330.1,6/17/20,29100785,42613
MY,116729245,330.1,6/24/20,27601301,43430
MY,116764069,330.1,6/30/20,29177776,43858
MY,116779117,330.1,7/1/20,29146156,43858
MY,116617028,331.2,6/4/20,17567253,41210
MY,116780552,331.2,7/2/20,19208843,41132
MY,116645862,331.21,6/10/20,29168318,44016
MY,116694449,331.36,6/19/20,26311262,43463
MY,116651944,331.73,6/11/20,6325297,42542
MY,116717018,332.25,6/23/20,12749700,43678
MY,116670670,332.31,6/16/20,7687491,43194
MY,116776824,332.45,7/1/20,29072785,43820
MY,116614579,332.74,6/4/20,29113578,43889
MY,116614819,332.74,6/4/20,29087941,41147
MY,116766387,332.79,6/30/20,6449277,42799
MY,116629023,332.93,6/8/20,22125090,42882
MY,116629056,332.93,6/8/20,22125090,42882
MY,116714973,332.95,6/23/20,19351430,42848
MY,116649492,333.09,6/11/20,29107625,42434
MY,116727181,333.26,6/24/20,12290010,42434
MY,116730953,333.26,6/25/20,12290010,42434
MY,116639188,333.3,6/9/20,7391166,43099
MY,116614587,333.45,6/4/20,29118153,43988
MY,116772518,333.45,7/1/20,28796337,43430
MY,116777616,333.45,7/1/20,13691353,43671
MY,116608761,333.83,6/3/20,9699283,42542
MY,116617168,333.9,6/4/20,7534033,42882
MY,116642075,333.9,6/10/20,14286514,43558
MY,116776022,334.2,7/1/20,7367307,42155
MY,116753906,334.35,6/29/20,29067273,43889
MY,116709841,334.37,6/23/20,6081700,43463
MY,116726555,334.95,6/24/20,7333476,43591
MY,116776261,334.95,7/1/20,26312054,43937
MY,116773987,335.79,7/1/20,6376573,43937
MY,116650433,335.86,6/11/20,17256298,43194
MY,116638446,336.13,6/9/20,29148670,41147
MY,116645318,336.74,6/10/20,8400998,42421
MY,116614983,336.97,6/4/20,12299616,43430
MY,116720434,336.97,6/24/20,19917854,43932
MY,116727256,336.97,6/24/20,11078267,41259
MY,116618828,337.95,6/4/20,7308884,42155
MY,116732215,338.12,6/25/20,27391076,42708
MY,116734047,338.12,6/25/20,20724179,43558
MY,116617036,338.45,6/4/20,11182390,43194
MY,116646720,338.94,6/10/20,16238744,41247
MY,116625583,338.95,6/5/20,17600263,43099
MY,116654955,338.95,6/12/20,7383241,43305
MY,116704834,338.95,6/22/20,22938607,42799
MY,116712613,338.95,6/23/20,6828845,42369
MY,116761644,338.95,6/30/20,6786206,41225
MY,116765306,338.95,6/30/20,14206962,43456
MY,116779307,338.95,7/1/20,13355306,42495
MY,116678947,339.15,6/17/20,12165508,41247
MY,116704677,339.15,6/22/20,6566465,42421
MY,116693490,339.2,6/19/20,8784577,43194
MY,116642265,339.22,6/10/20,14520683,43578
MY,116651670,339.22,6/11/20,6618263,42882
MY,116658303,339.22,6/12/20,6892423,42155
MY,116673591,339.22,6/16/20,6359562,42155
MY,116753146,339.27,6/29/20,14320247,42903
MY,116743915,339.59,6/26/20,9847688,41225
MY,116773391,339.59,7/1/20,29140123,43889
MY,116751868,339.65,6/29/20,11110461,41100
MY,116680935,339.95,6/17/20,6960678,43574
MY,116618901,340.12,6/4/20,25322262,42495
MY,116618919,340.12,6/4/20,25322262,42495
MY,116645532,340.58,6/10/20,22355005,43456
MY,116687716,340.58,6/18/20,29097396,43721
MY,116742594,340.58,6/26/20,7408678,43453
MY,116762352,340.58,6/30/20,29128723,43889
MY,116609322,341.7,6/3/20,7666262,41100
MY,116760463,341.7,6/29/20,7057703,43453
MY,116645771,341.78,6/10/20,29122535,42903
MY,116610494,342.45,6/3/20,9720586,42708
MY,116714817,342.45,6/23/20,23522069,41259
MY,116722687,342.45,6/24/20,17900407,42708
MY,116771981,342.45,7/1/20,8940338,42421
MY,116697095,342.5,6/19/20,13321444,42434
MY,116696956,342.7,6/19/20,29096991,43988
MY,116726324,342.7,6/24/20,28889568,41147
MY,116764465,343.05,6/30/20,6678496,41210
MY,116675893,344.1,6/16/20,6929161,43430
MY,116607094,344.3,6/3/20,7299651,42708
MY,116607201,344.83,6/3/20,29084636,43932
MY,116758491,344.85,6/29/20,6853793,42495
MY,116631821,345.45,6/8/20,8073523,43591
MY,116717489,345.82,6/23/20,29085879,41258
MY,116615311,345.92,6/4/20,28501993,41147
MY,116628546,345.95,6/8/20,7150257,41259
MY,116684978,345.95,6/18/20,6517919,42882
MY,116684671,346.5,6/18/20,7595505,42434
MY,116624206,346.95,6/5/20,9647791,42369
MY,116758319,346.95,6/29/20,14287878,41132
MY,116656133,347.08,6/12/20,29086557,42980
MY,116685835,347.08,6/18/20,10213569,43858
MY,116695644,347.39,6/19/20,12245993,42708
MY,116632506,348.45,6/8/20,29085080,43574
MY,116658584,348.45,6/12/20,7406649,43889
MY,116734112,348.45,6/25/20,27961431,44010
MY,116764531,348.45,6/30/20,9850712,41210
MY,116780370,348.45,7/2/20,25787817,43671
MY,116618356,348.7,6/4/20,14138589,41100
MY,116688490,348.95,6/18/20,6906210,41225
MY,116738667,349.16,6/25/20,9725678,43771
MY,116774050,349.94,7/1/20,29097206,44023
MY,116746348,349.95,6/26/20,19581867,43558
MY,116780651,349.95,7/2/20,7287881,41259
MY,116649518,349.96,6/11/20,13604020,43456
MY,116732827,350,6/25/20,29126390,43889
MY,116733619,350,6/25/20,15367326,42421
MY,116678145,350.07,6/17/20,24659272,43591
MY,116607045,350.17,6/3/20,6769482,41100
MY,116703927,350.55,6/22/20,6947560,41247
MY,116734161,350.6,6/25/20,7055042,44020
MY,116617044,350.87,6/4/20,28317768,44011
MY,116736257,351.16,6/25/20,7294553,43858
MY,116697301,351.43,6/19/20,28294259,43820
MY,116644840,352.11,6/10/20,20093102,43678
MY,116656893,352.11,6/12/20,18336450,43456
MY,116679986,352.11,6/17/20,28575692,41147
MY,116720004,352.11,6/24/20,14354533,44014
MY,116773490,352.11,7/1/20,29169431,41147
MY,116773524,352.11,7/1/20,29169431,41147
MY,116781386,352.11,7/2/20,28889105,43889
MY,116656612,352.13,6/12/20,22054726,43749
MY,116658659,352.13,6/12/20,6835146,43820
MY,116671991,352.13,6/16/20,19393119,44018
MY,116675760,352.13,6/16/20,10152649,42369
MY,116685413,352.13,6/18/20,12369461,43937
MY,116731050,352.13,6/25/20,29095887,43820
MY,116747320,352.13,6/26/20,10924197,43430
MY,116747635,352.13,6/26/20,23272809,41247
MY,116748765,352.13,6/26/20,22184379,43554
MY,116759671,352.13,6/29/20,29092226,43591
MY,116747726,352.5,6/26/20,8651316,41210
MY,116628918,353,6/8/20,29126710,43820
MY,116739491,353.21,6/25/20,23719652,43194
MY,116674268,354.2,6/16/20,6882772,43430
MY,116695925,354.2,6/19/20,10925335,41225
MY,116713801,354.3,6/23/20,7442747,42421
MY,116765256,354.9,6/30/20,7368430,42369
MY,116693334,354.95,6/19/20,7374231,42434
MY,116774381,354.95,7/1/20,8850281,41100
MY,116621061,355,6/5/20,7440287,41210
MY,116639238,355.15,6/9/20,11285146,42708
MY,116623109,355.45,6/5/20,6114799,42155
MY,116648924,355.5,6/11/20,6840057,43985
MY,116659780,355.5,6/12/20,6429596,43591
MY,116612201,355.8,6/3/20,23207830,42882
MY,116673179,355.8,6/16/20,6805461,43099
MY,116751934,356.2,6/29/20,6104300,43456
MY,116697327,356.57,6/19/20,28294259,43820
MY,116611971,357.89,6/3/20,7005140,43889
MY,116691437,357.95,6/19/20,9380479,42421
MY,116734526,358.95,6/25/20,6136970,43591
MY,116742735,358.95,6/26/20,5717681,43985
MY,116625831,359,6/5/20,14286627,42848
MY,116744178,359.85,6/26/20,25579594,42613
MY,116699828,359.95,6/22/20,6202405,43937
MY,116746025,360,6/26/20,6363311,44014
MY,116720376,360.25,6/24/20,29086920,42369
MY,116720558,360.25,6/24/20,29086920,42369
MY,116738576,360.55,6/25/20,28895573,42980
MY,116709775,361.56,6/23/20,26577535,44019
MY,116777525,362,7/1/20,20884136,43099
MY,116764580,362.06,6/30/20,19122937,44011
MY,116617564,362.25,6/4/20,12247287,43558
MY,116752098,362.25,6/29/20,9956122,42613
MY,116756099,362.5,6/29/20,29100408,43932
MY,116675265,362.95,6/16/20,7529181,41210
MY,116659285,363.3,6/12/20,11143504,43942
MY,116687609,363.45,6/18/20,6178894,42848
MY,116651217,363.56,6/11/20,28642932,42980
MY,116611351,363.95,6/3/20,29066525,43456
MY,116726621,363.95,6/24/20,13120428,41132
MY,116650979,364.22,6/11/20,14269598,42848
MY,116682733,364.22,6/17/20,12199352,43430
MY,116719709,364.22,6/24/20,9379289,42799
MY,116670472,364.56,6/16/20,12040395,43932
MY,116642307,364.94,6/10/20,14520683,43578
MY,116611179,364.95,6/3/20,7704650,43678
MY,116630476,364.95,6/8/20,6264859,42980
MY,116754144,364.95,6/29/20,7568267,43749
MY,116772971,364.95,7/1/20,7186804,42955
MY,116715418,365.25,6/23/20,17698452,43453
MY,116712142,365.4,6/23/20,12200816,43194
MY,116744236,365.4,6/26/20,6383610,42708
MY,116622754,365.46,6/5/20,6778171,43456
MY,116617200,365.95,6/4/20,27739085,43934
MY,116652678,365.95,6/11/20,29122206,43889
MY,116682857,365.95,6/17/20,25758754,43721
MY,116725508,365.95,6/24/20,21804300,44018
MY,116691312,366.45,6/19/20,21650056,44012
MY,116609926,366.78,6/3/20,27294777,42848
MY,116610940,366.78,6/3/20,29129657,43889
MY,116658246,366.78,6/12/20,14175122,43937
MY,116728387,366.78,6/24/20,29124330,44012
MY,116756446,366.78,6/29/20,13811139,41247
MY,116735515,366.95,6/25/20,7323601,41100
MY,116734625,367.45,6/25/20,23274874,43456
MY,116658055,368,6/12/20,29154742,43749
MY,116691049,368.3,6/19/20,6506477,42434
MY,116659525,368.93,6/12/20,16691179,42155
MY,116678178,368.93,6/17/20,10227564,41259
MY,116711722,368.93,6/23/20,6712078,41258
MY,116657081,368.95,6/12/20,7470169,42421
MY,116683996,368.95,6/18/20,10876145,42848
MY,116747429,369.01,6/26/20,12505291,44018
MY,116706110,369.4,6/22/20,8755694,41247
MY,116637281,369.74,6/9/20,6541957,42708
MY,116679275,369.95,6/17/20,29109426,43305
MY,116722612,369.95,6/24/20,13763958,42078
MY,116620436,370.85,6/5/20,6751347,42955
MY,116616368,371.7,6/4/20,13984590,42434
MY,116623547,371.76,6/5/20,6534597,42369
MY,116656992,371.9,6/12/20,6689571,41132
MY,116772013,372.02,7/1/20,13089432,42421
MY,116621707,372.08,6/5/20,7333090,42495
MY,116710757,372.08,6/23/20,10117949,41259
MY,116718701,372.08,6/24/20,16637314,44019
MY,116743006,372.08,6/26/20,29121311,43932
MY,116743378,372.08,6/26/20,29126284,42542
MY,116772906,372.08,7/1/20,21505670,43456
MY,116607664,372.45,6/3/20,6377829,43456
MY,116622770,372.45,6/5/20,6161134,43591
MY,116778481,372.45,7/1/20,16238294,43305
MY,116766304,372.75,6/30/20,24455351,43456
MY,116719725,373.55,6/24/20,6108359,43558
MY,116754490,373.7,6/29/20,17095281,43889
MY,116685892,373.75,6/18/20,6773924,43430
MY,116649294,373.95,6/11/20,5770029,41100
MY,116691171,373.95,6/19/20,6936679,41247
MY,116737859,374,6/25/20,29171140,44026
MY,116648106,374.95,6/11/20,6936175,42434
MY,116609413,375.18,6/3/20,29153223,42542
MY,116623828,375.37,6/5/20,7368248,41132
MY,116638792,375.37,6/9/20,14451279,41132
MY,116643206,375.37,6/10/20,10695375,42959
MY,116666959,375.37,6/15/20,23138095,43678
MY,116693995,375.37,6/19/20,28791089,43578
MY,116708439,375.45,6/23/20,6138260,42155
MY,116655358,375.9,6/12/20,12397349,42955
MY,116692963,375.95,6/19/20,29118684,43456
MY,116615923,376.27,6/4/20,22138411,42799
MY,116692070,376.78,6/19/20,29147973,43858
MY,116641069,376.95,6/10/20,23198872,42495
MY,116746801,376.95,6/26/20,29098493,43889
MY,116755000,376.95,6/29/20,26436675,42434
MY,116665357,377.84,6/15/20,12086184,43305
MY,116643909,378.45,6/10/20,24205772,42959
MY,116721341,378.45,6/24/20,5138474,41100
MY,116735465,378.45,6/25/20,7440981,42882
MY,116761651,378.83,6/30/20,14547284,44018
MY,116748831,378.95,6/26/20,7164027,43430
MY,116776113,378.95,7/1/20,23748023,43456
MY,116614314,379,6/4/20,20471935,42848
MY,116765389,379.95,6/30/20,6917285,42955
MY,116765496,379.95,6/30/20,6917285,42955
MY,116621657,380.42,6/5/20,6738896,42421
MY,116735218,380.56,6/25/20,23748023,43456
MY,116678202,381.2,6/17/20,26154935,43305
MY,116758632,381.47,6/29/20,6143565,41210
MY,116721358,381.77,6/24/20,12988324,43985
MY,116661679,381.95,6/15/20,20675861,41225
MY,116729898,382.13,6/25/20,18724604,43574
MY,116782244,382.2,7/2/20,11286494,43558
MY,116609439,382.5,6/3/20,29119154,43889
MY,116691148,382.51,6/19/20,5990888,42613
MY,116673260,382.62,6/16/20,7065142,42799
MY,116669060,382.95,6/16/20,28837120,42799
MY,116721622,382.95,6/24/20,7680061,41147
MY,116722620,382.95,6/24/20,18922115,41210
MY,116706078,383.35,6/22/20,13954832,41147
MY,116748849,383.35,6/26/20,16524952,43305
MY,116685140,383.57,6/18/20,17087561,43194
MY,116722943,383.57,6/24/20,18922115,41210
MY,116780677,384.95,7/2/20,21742079,43889
MY,116632597,385.33,6/8/20,6958811,43678
MY,116755091,385.44,6/29/20,9153420,43456
MY,116638529,385.95,6/9/20,7414425,43858
MY,116769225,386.4,6/30/20,13712919,43453
MY,116687955,386.61,6/18/20,29174930,42542
MY,116641051,386.62,6/10/20,24878584,43856
MY,116650888,386.62,6/11/20,29166550,44014
MY,116711334,387.45,6/23/20,6514882,43453
MY,116759515,387.45,6/29/20,14286817,43984
MY,116764788,387.45,6/30/20,16304292,42959
MY,116766072,388.6,6/30/20,7570605,41225
MY,116679861,388.7,6/17/20,13201270,43456
MY,116681982,388.7,6/17/20,12615340,42955
MY,116634924,388.88,6/9/20,11305732,42495
MY,116703323,388.95,6/22/20,7188288,42955
MY,116713934,388.95,6/23/20,7726141,41100
MY,116754078,388.95,6/29/20,17461737,42848
MY,116766817,388.95,6/30/20,14139468,42613
MY,116693888,389.29,6/19/20,29176503,43934
MY,116621335,389.9,6/5/20,7573745,43591
MY,116650318,390,6/11/20,12296642,41258
MY,116725961,390.38,6/24/20,12751564,42882
MY,116774902,390.46,7/1/20,11286967,42155
MY,116776378,390.46,7/1/20,7085698,43099
MY,116670480,392.21,6/16/20,10698034,42434
MY,116677121,392.7,6/17/20,14479468,41100
MY,116607854,392.95,6/3/20,7489186,42369
MY,116754953,393.1,6/29/20,15726534,42708
MY,116657602,394.4,6/12/20,9050250,43857
MY,116624180,394.8,6/5/20,5988077,42421
MY,116621244,394.95,6/5/20,26340170,43857
MY,116640160,394.95,6/9/20,7213014,41132
MY,116731209,394.95,6/25/20,19207023,43558
MY,116752593,394.95,6/29/20,29108492,43932
MY,116614629,395.13,6/4/20,26721893,42542
MY,116614843,395.13,6/4/20,26721893,42542
MY,116614876,395.13,6/4/20,26721893,42542
MY,116630492,395.66,6/8/20,6264859,42980
MY,116776162,396,7/1/20,4814851,43430
MY,116738006,396.06,6/25/20,28895573,42980
MY,116636820,396.6,6/9/20,29095736,43749
MY,116659939,396.9,6/12/20,12297423,43591
MY,116719477,397.95,6/24/20,18587964,42613
MY,116707134,398.24,6/23/20,29161078,43934
MY,116707217,398.24,6/23/20,29161078,43934
MY,116767641,398.26,6/30/20,9545058,43558
MY,116726100,398.35,6/24/20,6948952,42155
MY,116610825,398.95,6/3/20,7510141,41210
MY,116722471,398.95,6/24/20,6664377,43591
MY,116655523,399.33,6/12/20,20421368,42495
MY,116693417,399.7,6/19/20,15552717,41132
MY,116646449,399.78,6/10/20,7545482,43591
MY,116778853,400,7/1/20,11306817,41100
MY,116748096,400.05,6/26/20,13093055,42434
MY,116656240,400.37,6/12/20,2019529,43430
MY,116662214,400.37,6/15/20,25067816,41259
MY,116714056,400.37,6/23/20,18587964,42613
MY,116732256,400.37,6/25/20,6763756,43430
MY,116732348,400.37,6/25/20,6763756,43430
MY,116733155,400.37,6/25/20,9842194,41259
MY,116749557,400.37,6/26/20,9795674,41210
MY,116762246,400.37,6/30/20,25713157,43820
MY,116776139,400.37,7/1/20,8722217,43820
MY,116782087,400.37,7/2/20,22156788,43578
MY,116782103,400.37,7/2/20,26660738,43857
MY,116663733,400.53,6/15/20,29076534,43305
MY,116679887,400.81,6/17/20,6172884,44018
MY,116611005,400.84,6/3/20,29149452,43934
MY,116760125,401.94,6/29/20,7513014,42882
MY,116614595,401.96,6/4/20,11155804,42882
MY,116777210,402.15,7/1/20,8314829,43858
MY,116652116,403.2,6/11/20,6018392,41247
MY,116680851,403.36,6/17/20,16013255,42955
MY,116622986,403.52,6/5/20,22412432,43856
MY,116724329,403.72,6/24/20,12007926,43305
MY,116691387,404.95,6/19/20,12601276,42434
MY,116679689,405.65,6/17/20,4847174,43463
MY,116615287,405.77,6/4/20,16240275,43678
MY,116629312,405.95,6/8/20,14571904,43456
MY,116680976,406.05,6/17/20,10979138,41259
MY,116629353,407.4,6/8/20,8529040,42495
MY,116749789,407.4,6/26/20,6721271,43099
MY,116762030,407.4,6/30/20,13209803,44018
MY,116690520,407.71,6/18/20,22116942,41100
MY,116743360,407.71,6/26/20,13713309,41247
MY,116722364,408,6/24/20,9905331,43305
MY,116628694,408.39,6/8/20,26443392,41132
MY,116666876,408.39,6/15/20,16978956,43518
MY,116702424,408.45,6/22/20,16646138,41247
MY,116606328,408.75,6/3/20,6852987,41132
MY,116752387,408.94,6/29/20,11142212,42613
MY,116619909,409,6/5/20,10876163,42848
MY,116729914,409,6/25/20,25370017,43578
MY,116720723,409.95,6/24/20,29113968,41147
MY,116708959,410,6/23/20,29163746,42542
MY,116768151,410.33,6/30/20,28016031,44011
MY,116637265,410.82,6/9/20,12141642,41210
MY,116651647,410.95,6/11/20,13689296,41225
MY,116736729,412.91,6/25/20,8755960,43456
MY,116666793,413.7,6/15/20,7974781,42708
MY,116689308,413.96,6/18/20,29171740,43578
MY,116693821,413.96,6/19/20,29099049,44011
MY,116694597,413.96,6/19/20,18168477,42848
MY,116695271,413.96,6/19/20,29165618,43937
MY,116751645,414.88,6/29/20,13767692,42613
MY,116637273,414.95,6/9/20,12141642,41210
MY,116638321,414.95,6/9/20,6191682,42882
MY,116687781,414.99,6/18/20,7648946,41210
MY,116739251,415.04,6/25/20,9725678,43771
MY,116734807,415.95,6/25/20,23943009,43558
MY,116756370,415.95,6/29/20,29147830,43671
MY,116613902,417.05,6/4/20,29103719,43820
MY,116611161,417.95,6/3/20,7704650,43678
MY,116608233,418.14,6/3/20,15737218,43591
MY,116694928,418.19,6/19/20,14280388,43554
MY,116624362,418.45,6/5/20,9647791,42369
MY,116736976,418.49,6/25/20,16238351,41225
MY,116726571,418.7,6/24/20,6657805,43194
MY,116656158,418.95,6/12/20,6794681,43820
MY,116697269,418.95,6/19/20,17007892,43430
MY,116707043,418.95,6/23/20,12198503,43099
MY,116748146,418.95,6/26/20,8754939,43456
MY,116639048,419.2,6/9/20,17428375,44011
MY,116620527,419.25,6/5/20,27265425,43937
MY,116638586,419.95,6/9/20,20126186,42955
MY,116641218,419.95,6/10/20,14280223,43591
MY,116682659,419.95,6/17/20,6393749,41258
MY,116756214,420.38,6/29/20,13811139,41247
MY,116752940,421.3,6/29/20,12096288,43194
MY,116696105,421.54,6/19/20,7700237,41210
MY,116704784,422.22,6/22/20,12043871,42495
MY,116631961,422.48,6/8/20,12561963,43749
MY,116652280,422.5,6/11/20,29099278,43749
MY,116662651,424.18,6/15/20,18203360,43558
MY,116617820,424.2,6/4/20,6537409,43591
MY,116694506,424.53,6/19/20,9518175,42955
MY,116658535,424.55,6/12/20,23271289,43749
MY,116700378,424.74,6/22/20,12925090,43578
MY,116774886,424.9,7/1/20,10980082,43558
MY,116667494,424.95,6/15/20,6425222,44019
MY,116700394,425,6/22/20,11181544,43858
MY,116658881,426.49,6/12/20,26607453,43889
MY,116677089,426.9,6/17/20,9161528,44018
MY,116662271,426.95,6/15/20,21035316,41210
MY,116670894,428.12,6/16/20,16431949,41210
MY,116653007,428.63,6/11/20,12043235,41132
MY,116617440,428.67,6/4/20,10464447,41210
MY,116679036,428.82,6/17/20,22268371,42495
MY,116635137,428.95,6/9/20,16524785,43671
MY,116743345,428.95,6/26/20,8593537,43591
MY,116775537,428.95,7/1/20,12240925,43463
MY,116609900,428.96,6/3/20,16239587,43194
MY,116695537,429.73,6/19/20,6086796,43305
MY,116659442,429.95,6/12/20,27228805,44012
MY,116713629,430.77,6/23/20,8305624,41247
MY,116665076,430.95,6/15/20,27488034,41132
MY,116766353,430.95,6/30/20,29111690,43988
MY,116610080,431.29,6/3/20,15563709,43456
MY,116730136,431.41,6/25/20,29113496,43889
MY,116689977,431.52,6/18/20,7494151,44012
MY,116757220,431.53,6/29/20,29068704,43721
MY,116607888,431.95,6/3/20,6226071,43678
MY,116714130,432,6/23/20,28385142,43578
MY,116731977,432.1,6/25/20,27391076,42708
MY,116720863,432.3,6/24/20,29086920,42369
MY,116685470,432.45,6/18/20,6099790,43558
MY,116699893,432.45,6/22/20,29157050,42955
MY,116748450,433.91,6/26/20,29167667,43942
MY,116609454,434.9,6/3/20,7025624,42613
MY,116769514,435.25,6/30/20,12395429,41100
MY,116773235,435.25,7/1/20,12395429,41100
MY,116687674,435.35,6/18/20,7648946,41210
MY,116617903,435.38,6/4/20,8296866,42903
MY,116725029,436.29,6/24/20,6361614,42613
MY,116679655,436.53,6/17/20,29105259,43305
MY,116748005,436.53,6/26/20,26893287,42542
MY,116629841,437.54,6/8/20,8371635,41225
MY,116709676,438.45,6/23/20,25504658,43578
MY,116755547,438.45,6/29/20,7177016,41259
MY,116673567,438.7,6/16/20,16008211,41100
