MYRON_COMPANY_CODE,MYRON_ACCT,ORDER,ORDER_WEEK,PS_WEEK,orders,bookings,CODE_ORDER_STATUS,DATE_PROMISED_SHIP,PRODUCT_PLATFORM,PRODUCT_PLATFORM_GROUP,YRSTRADED,OPENINGPLATFORM,SEGMENTSHORTDESC,STATUS,SHIPPING_STATE,PSD_TYPE,CODE_ORDER_STATUS2,paymentytype,rddesc,PROD_AVAIL_DATE_ISO,PROMISED_SHIP_DATE_ISO,NonDated_bookings,Non Dated Orders
MY,29110143,115639148,2,27,1,288.95,PP,7/1/20,DLOGS,DATED,2,Date Logs,Repeat,Active,KY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,28714656,116317371,12,27,1,288.95,PP,7/1/20,DTD01,DATED,2,Other,Lapsed 1Yr,Lapsed,OH,Fu,PP,NULL,NULL,5/12/20,7/1/20,,0
MY,28588705,116130394,9,27,1,288.95,HL,7/1/20,DTD01,DATED,3,Dated,Repeat,Active,CA,Fu,HL,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,17478221,115681587,3,27,1,288.95,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,16525987,115601437,2,27,1,288.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6914747,115983710,7,27,1,288.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8179263,115668329,3,27,1,288.8,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6017050,115574683,2,27,1,287.07,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,10981608,116050584,8,27,1,286.65,IP,7/1/20,DTD01,DATED,4,Dated,Repeat,Active,GA,Fu,IP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7330178,116133299,9,27,1,286.17,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11103450,116048216,8,27,1,284.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12507128,115672826,3,27,1,284.42,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7430125,115578452,2,27,1,284.42,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11160101,115668543,3,27,1,284.42,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ID,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,9748524,115693046,3,27,1,284.42,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,18923843,115730160,4,27,1,283.95,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,IL,Fu,PP,DI,Discover payment              ,5/12/20,7/1/20,,0
MY,6734662,116184458,10,27,1,283.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MD,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6629009,115588550,2,27,1,283.81,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7395089,115540791,1,27,1,283.35,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,CO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5347224,116150012,9,27,1,283.15,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NC,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,10982568,115870826,5,27,1,282.64,PP,7/1/20,WALLC,DATED,8,Wall Cal,Repeat,Active,WA,Fu,PP,VS,Visa payment                  ,5/18/20,7/1/20,,0
MY,12247450,116168899,9,27,1,282.23,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,OR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14405510,115981367,7,27,1,281.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11409611,115862906,5,27,1,281.4,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8690863,116296690,12,27,1,281.4,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7212042,115674608,3,27,1,280.09,PP,7/1/20,DLOGS,DATED,8,Date Logs,Repeat,Active,NC,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,13239793,115609695,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12143951,115713216,3,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,KY,Fu,PP,SP,Short Payment                 ,5/12/20,7/1/20,,0
MY,14523582,115569568,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ND,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11140147,116113630,9,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10877863,115540684,1,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12250419,115573859,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12086866,115908287,6,27,1,279.12,IP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,IP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12085656,115600587,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7404045,115613549,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7112318,115731739,4,27,1,279.12,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10981631,115609265,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,10925502,115995706,7,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,UT,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,10070678,115638819,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8650560,116087628,8,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,UT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6153419,115709982,3,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,NULL,NULL,5/12/20,7/1/20,,0
MY,3485885,115957797,6,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7658187,115696189,3,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7532323,115808982,4,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7503005,115620106,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6578795,115578999,2,27,1,279.12,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6887866,116037441,7,27,1,278.95,IP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,IP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,17014712,115888430,5,27,1,277.95,PP,7/1/20,WALLC,DATED,7,Wall Cal,Repeat,Active,IN,Fu,PP,SP,Short Payment                 ,5/12/20,7/1/20,,0
MY,6284257,115626996,2,27,1,276.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,AK,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6216099,115956401,6,27,1,275.06,HL,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NH,Fu,HL,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11179990,115835266,5,27,1,274.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6147971,115549941,1,27,1,274.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,IN,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,12969679,116001322,7,27,1,274.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6220812,115641367,2,27,1,274.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,18145644,115636441,2,27,1,274.2,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,OH,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,8638139,116251075,11,27,1,274.1,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MD,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,10523508,115666554,3,27,1,274.01,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,KY,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6816406,115877573,5,27,1,273.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6517349,115542797,1,27,1,273.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6080667,116333899,13,27,1,273.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8387926,115777906,4,27,1,271.96,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12084721,115936932,6,27,1,271.95,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,AZ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,4877437,115565889,2,27,1,271.95,PP,7/1/20,DLOGS,DATED,7,Date Logs,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7634928,115529133,1,27,1,271.17,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6545313,115529208,1,27,1,271.12,PP,7/1/20,WALLC,DATED,9,Wall Cal,Repeat,Active,OH,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,2867786,115693483,3,27,1,271.11,PP,7/1/20,DTD01,DATED,9,Wall Cal,Repeat,Active,CT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5215587,115875221,5,27,1,270.9,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6102261,115529687,1,27,1,270.9,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6304219,115663239,3,27,1,270.9,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,ME,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6185290,116250374,11,27,1,270.82,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WA,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6689926,115555617,1,27,1,270.27,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,VT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13452319,115923856,6,27,1,270.09,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10879414,116000100,7,27,1,270.07,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6062351,115853566,5,27,1,269.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,UT,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14287797,115789604,4,27,1,268.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,27692066,115853392,5,27,1,268.95,PP,7/1/20,DTD01,DATED,4,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,21010549,115598047,2,27,1,268.95,PP,7/1/20,DTD01,DATED,6,Dated,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13751079,115569378,2,27,1,268.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,TX,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7735240,116453754,18,27,1,268.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,10017086,115630717,2,27,1,268.95,PP,7/1/20,DLOGS,DATED,7,Date Logs,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6635560,115793341,4,27,1,268.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,LA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13084001,115553893,1,27,1,268.8,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6134014,115768186,4,27,1,268.8,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,EF,EChk Pymt: CREDIT DEPT PAOLO G,5/12/20,7/1/20,,0
MY,8594389,115575078,2,27,1,268.77,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8373169,116051368,8,27,1,268.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6646181,115603722,2,27,1,268.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,KS,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8860039,115882383,5,27,1,268.52,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,14283184,115741878,4,27,1,268.01,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,24646410,115550188,1,27,1,267.95,PP,7/1/20,DTD01,DATED,5,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,21172286,115592446,2,27,1,267.95,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,AZ,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7030382,115978157,7,27,1,267.95,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,FL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7704146,115589632,2,27,1,267.85,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,ME,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6628888,115839086,5,27,1,267.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,12198739,115809733,4,27,1,267.16,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AR,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,12088218,115827339,4,27,1,266.95,PP,7/1/20,DLOGS,DATED,7,Date Logs,Repeat,Active,VA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8530527,115810756,4,27,1,266.93,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14138107,115527806,1,27,1,266.91,PP,7/1/20,DTD01,DATED,9,Wall Cal,Cross,Active,MO,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10923693,115714354,3,27,1,266.9,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,15494860,115570053,2,27,1,266.7,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7027426,115687667,3,27,1,266.7,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6363636,115559247,2,27,1,266.7,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,1661768,115988479,7,27,1,266.7,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,SP,Short Payment                 ,5/12/20,7/1/20,,0
MY,7286477,115850836,5,27,1,266.7,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,8660706,115563405,2,27,1,266.4,PP,7/1/20,DTD01,DATED,9,Date Logs,Repeat,Active,TN,Fu,PP,NULL,NULL,5/12/20,7/1/20,,0
MY,13705518,115671703,3,27,1,265.02,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,TX,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,25893205,116127028,9,27,1,264.95,PP,7/1/20,DLOGS,DATED,5,Date Logs,Repeat,Active,PA,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,6620019,115583148,2,27,1,264.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,AR,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,5464375,115817025,4,27,1,264.85,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,29087964,116350711,14,27,1,264.45,PP,7/1/20,DTD01,DATED,2,Pens,Repeat,Active,NY,Fu,PP,NULL,NULL,5/12/20,7/1/20,,0
MY,12297815,115742769,4,27,1,264.45,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,AL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7497167,115918930,6,27,1,264.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NM,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7641907,115659609,3,27,1,264.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7028218,115569329,2,27,1,264.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6407794,116447335,17,27,1,264.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,OH,Fu,PP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,10979894,115526303,1,27,1,264.21,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,15406665,116122763,9,27,1,264.06,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7014219,115825606,4,27,1,263.95,IP,7/1/20,DTD01,DATED,8,Dated,Lapsed 2Yr,Lapsed,OR,Fu,IP,NULL,NULL,5/12/20,7/1/20,,0
MY,9700754,116020447,7,27,1,263.75,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,NC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,20646398,116088089,8,27,1,263.45,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,AR,Fu,PP,MC,MasterCard payment            ,5/12/20,7/1/20,,0
MY,6525982,115537482,1,27,1,263.22,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6123083,115586620,2,27,1,262.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,TN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,3220977,115715898,3,27,1,262.71,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7035168,115781692,4,27,1,260.9,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,13896176,115721029,3,27,1,259.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,11534179,116385469,15,27,1,259.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10792314,115914509,6,27,1,259.45,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,GA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6255919,115543944,1,27,1,259.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,14364651,115915829,6,27,1,259.35,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,24687104,115647638,3,27,1,258.95,PP,7/1/20,DTD01,DATED,5,Dated,Repeat,Active,GA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,21517650,116147372,9,27,1,258.95,IP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,FL,Fu,IP,AX,American Express payment      ,5/12/20,7/1/20,,0
MY,21040329,115549727,1,27,1,258.95,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,IA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,18922399,115592057,2,27,1,258.95,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,NM,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6888839,115608127,2,27,1,258.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,HI,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,21053204,115566184,2,27,1,257.95,PP,7/1/20,DTD01,DATED,7,Dated,Repeat,Active,SD,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7147960,115624926,2,27,1,257.92,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MD,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,9799195,115699019,3,27,1,257.92,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6016120,115572273,2,27,1,257.92,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7178231,115682825,3,27,1,257.92,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,LA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7044209,115706335,3,27,1,257.74,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WY,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,10935860,115653222,3,27,1,257.17,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,MN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6648962,115679128,3,27,1,256.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,CA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7484549,115543837,1,27,1,256.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,WI,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6678002,115528333,1,27,1,256.95,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IA,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,7417978,115662702,3,27,1,256.01,PP,7/1/20,DTD01,DATED,8,Dated,Repeat,Active,PA,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,7636489,115617821,2,27,1,254.8,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,IL,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,6231690,116103318,8,27,1,254.7,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,SC,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6619065,115618308,2,27,1,254.7,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,IL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,6542225,115653537,3,27,1,254.59,PP,7/1/20,DTD01,DATED,9,Dated,Repeat,Active,IN,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,26917512,115810236,4,27,1,254.45,PP,7/1/20,DLOGS,DATED,4,Date Logs,Repeat,Active,AZ,Fu,PP,VS,Visa payment                  ,5/12/20,7/1/20,,0
MY,12142316,115672990,3,27,1,254.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,FL,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
MY,12085224,116434473,17,27,1,254.45,PP,7/1/20,DLOGS,DATED,9,Date Logs,Repeat,Active,NE,Fu,PP,FP,Full Payment                  ,5/12/20,7/1/20,,0
